index,max_temp_scaled,weekly,items,daily,month_category_mean_sales_AMT,price,weekofyear,mcode,accumulated_exposure_time,sim_salesAMT_new,rain_per_hour,time_hour,plus_set,상품군,xgboost,lgbm,salesAMT,xg_mape,lg_mape
23158,11.57444343,0.184754912,1,-0.443862404,27131316.13,49000,34,100612,40,11229777.78,0,25,1,속옷,19903516,22000345.9,20042000,0.690968965,9.77120994
2303,16.52555657,0.180635192,1,0.41029763,44839034.93,59900,4,100833,40,36470157.89,0,17,0,농수축,61773324,64502522.86,61347000,0.694938628,5.143728071
24661,9.074443434,-0.129815241,4,0.709121477,19774140.28,218000,37,100837,60,17454523.81,0,21,0,주방,49976160,50576283.46,50332000,0.706985616,0.485344242
6797,8.925556566,-0.057391615,2,0.092670097,20765840.74,69900,11,100127,20,16554928.57,0,13,0,의류,10921688,8929210.377,10845000,0.707127709,17.66518785
18480,12.07444343,-0.166125508,1,-0.202145744,28460266.9,39000,28,100821,60,31819083.33,0,7,0,의류,27390878,28959011.75,27587000,0.710921811,4.973399626
13831,1.274443434,0.0074426,3,0.699480095,11490069.96,548000,21,100205,60,22794733.33,6.1,22,0,가구,33426360,32638045.62,33190000,0.712142212,1.663014105
28046,4.874443434,0.247577794,1,0.324987012,42026068.6,44900,41,100829,20,31222333.33,0,11,1,농수축,37748440,35642175.11,37481000,0.713534858,4.906018745
23260,10.97444343,0.132887709,4,0.051657459,14623130.6,167000,34,100763,60,37376326.09,0,12,1,생활용품,32062226,29804122.2,32293000,0.714625461,7.707174298
10531,0.774443434,-0.060651271,2,0.175723376,21180259.42,89000,16,100251,40,13884888.89,0,19,0,의류,27643362,27162734.69,27444000,0.726432007,1.024869939
24294,8.674443434,-0.104576464,1,0.911698396,42699481.74,30900,36,100253,40,33518000,18.4,22,0,농수축,55427156,53300301.76,55833000,0.726889116,4.536203042
6034,6.525556566,-0.081570266,6,0.154155272,11556625.95,549000,10,100500,60,13828026.32,0,20,0,가구,12785978,11812329.92,12692000,0.740450678,6.930901965
27822,0.874443434,-0.052175291,2,0.55730061,18621258.55,219000,41,100563,60,29835238.1,0,20,0,생활용품,24627044,24100443.75,24446000,0.740587417,1.41354927
17327,10.57444343,-0.046117263,2,0.272063351,14283368.6,69000,26,100742,40,14296777.78,0,10,0,잡화,18461206,19445225.75,18599000,0.740867789,4.549845425
309,14.82555657,-0.084914322,1,0.387050417,44839034.93,59900,1,100491,40,66839738.1,0,18,0,농수축,43471770,40337166.46,43797000,0.742585109,7.899704409
34163,8.725556566,-0.039338791,6,0.64672359,16329733.46,198000,51,100372,20,18098444.44,0,22,1,생활용품,4214179.5,4744494.814,4183000,0.745386087,13.42325637
9786,0.525556566,0.047146549,8,0.432869159,16345965.02,1300000,15,100148,40,8942660.55,0,22,0,가전,9572926,9950975.754,9645000,0.747268015,3.172376918
15249,10.07444343,-0.122458668,3,0.358410599,14467561.73,59900,23,100139,40,9304880.952,0,12,1,침구,17054918,15727259.56,17184000,0.751175512,8.477307054
11400,2.325556566,0.230003248,3,0.198031164,15906909.91,48000,17,100489,40,6467111.111,0,11,0,잡화,12700024,12936521.34,12605000,0.75385958,2.6300781
13363,11.07444343,-0.083072095,1,0.198031164,17716667.6,79800,20,100677,40,30660142.86,0,11,0,잡화,35069870,32753171.59,34804000,0.763906448,5.89250779
5269,4.925556566,-0.072768893,1,0.094167794,25598745.9,89000,9,100635,60,27191904.76,0,8,0,생활용품,53608030,53518562.71,53199000,0.768867836,0.600693075
5319,4.925556566,-0.044419378,1,0.588275586,17884402.74,139000,9,100607,40,11229777.78,0,22,1,속옷,69881960,71712575.35,70428000,0.775316635,1.823955453
21146,17.07444343,0.274616167,2,0.104829918,14093890.51,34800,31,100731,60,20929619.05,3,12,1,잡화,35443570,33392870.32,35170000,0.777850441,5.052970376
23869,8.874443434,0.285390468,4,0.298146126,19774140.28,208000,35,100837,20,13984678.08,0,17,0,주방,13760498,12056392.7,13653000,0.78735809,11.69418659
13835,1.274443434,0.0074426,2,0.536846909,11490069.96,2835000,21,100076,20,5223500,6.1,23,1,가구,12905812,13538651.03,13009000,0.793204704,4.071420042
14584,5.674443434,-0.06717408,1,0.211781816,25013217.78,39900,22,100416,40,43422888.89,0,10,0,의류,57559876,56172786.02,57101000,0.803621653,1.625565184
30464,5.925556566,-0.084914322,1,0.242579205,44676813.81,55900,45,100171,20,47462260.87,0,10,0,농수축,26933574,30490745.12,27152000,0.804456394,12.29649793
1183,13.62555657,-0.129815241,4,0.137442451,17091819.78,228000,3,100765,40,15741303.03,0,9,0,주방,4424077.5,5955359.885,4460000,0.80543722,33.52824855
8422,10.52555657,0.184625904,2,0.015719894,20765840.74,199000,13,100270,20,11867666.67,0,12,0,의류,20878222,17887729.4,21050000,0.816047506,15.02266318
30563,1.725556566,0.274616167,6,0.272063351,18018318.18,159000,45,100189,60,8558476.19,0,10,0,잡화,4906155.5,5452973.482,4947000,0.825641803,10.22788523
377,17.82555657,0.180635192,1,0.41029763,44839034.93,39900,1,100435,20,33518000,0,17,0,농수축,52481264,53045777.56,52050000,0.828557157,1.913117303
28455,2.674443434,-0.052175291,4,0.55730061,18621258.55,168000,42,100372,60,13900555.56,0,20,1,생활용품,23828310,20512431.35,23631000,0.834962549,13.19693897
13092,3.874443434,0.013223992,8,0.298553202,14765204.95,1930000,20,100148,60,11509600,0,21,0,가전,17713138,21045566.25,17863000,0.838952024,17.81652721
19326,9.874443434,-0.181430272,2,0.019091778,27792072.46,75050,29,100654,60,20885916.67,4.4,7,0,건강기능,32758792,34337526.27,33038000,0.84511169,3.933428999
29633,1.225556566,-0.083795843,1,0.41029763,42026068.6,49900,44,100323,60,39681096.77,0,17,0,농수축,51378800,53645578.29,50948000,0.84556803,5.294767774
19010,10.77444343,0.274616167,8,0.198031164,15178712.42,1180000,28,100037,60,8897250,0,11,0,잡화,17422712,15611665.22,17276000,0.849224357,9.633797069
5115,8.725556566,-0.166125508,1,0.211781816,23619137.55,159000,9,100816,60,45924083.33,0,10,0,의류,33422682,29977023.03,33710000,0.852322753,11.073797
16529,7.274443434,-0.129815241,1,0.137442451,21399872.43,59800,25,100475,20,32028833.33,0,9,1,주방,22656132,21299935.69,22851000,0.852776684,6.787730574
8546,7.625556566,-0.129815241,1,0.087602371,17244798.05,109800,14,100255,60,12514666.67,0,13,0,주방,38179996,41842622.87,38509000,0.854356125,8.656737044
30282,2.425556566,-0.083795843,1,0.319832723,44676813.81,58900,45,100849,60,45227941.52,0,16,0,농수축,54865904,53614365.65,55341000,0.858488282,3.119991236
28982,1.774443434,-0.104576446,2,0.250278191,25279060.61,75050,43,100654,60,20885916.67,0,8,0,건강기능,39228160,39490525.04,39570000,0.863886783,0.200846503
16469,8.274443434,0.285390468,1,0.087602371,21399872.43,60900,24,100088,60,31927133.33,0,13,1,주방,76116300,76968872.55,76784000,0.869582205,0.240769626
1780,14.92555657,0.247577794,1,0.387050417,44839034.93,69900,3,100022,20,56206833.33,0,18,0,농수축,24094000,26616029.5,23886000,0.870802981,11.42941261
34206,13.72555657,-0.083385523,2,0.218500951,25249327.94,60800,51,100483,60,20394196.72,0,11,0,주방,36569080,35291703.12,36252000,0.874655191,2.648948696
9188,1.374443434,0.089832959,6,-0.11245569,16345965.02,2700000,14,100575,60,12136042.55,0,9,0,가전,16504072,14779754.13,16360000,0.880635697,9.659204598
10774,9.274443434,-0.041572171,1,0.125426597,25986252.87,49900,17,100192,60,16316666.67,0,8,0,속옷,42427972,41255669.8,42805000,0.880803644,3.619507532
22651,11.77444343,0.128115419,1,0.334176845,27131316.13,89900,33,100720,20,20313500,0,23,0,속옷,16913466,17422822.65,16765000,0.88557113,3.923785589
14930,4.774443434,0.231969029,1,-0.202145744,24011919.64,49000,22,100460,40,28200333.33,0,7,1,의류,28204186,29608583.64,27955000,0.891382579,5.915162356
32586,16.12555657,-0.166125508,1,0.096874234,30657781.82,49000,49,100338,60,12915000,0,8,0,의류,38689750,41789955.44,39038000,0.892079512,7.049427331
7736,9.225556566,0.230003248,1,0.239271583,22286819.33,39900,12,100070,40,39164175.44,0,9,1,잡화,50520010,49904379.45,50072000,0.894731587,0.334759055
19333,9.874443434,-0.06717408,1,0.251596545,28460266.9,29000,29,100818,60,22386166.67,4.4,9,0,의류,40207188,43444337.3,40574000,0.904056785,7.074326666
17602,8.774443434,0.231969029,2,0.251596545,24011919.64,49900,26,100251,40,12292000,0.5,9,0,의류,32600502,28474508.49,32307000,0.908478039,11.86272793
14176,14.47444343,-0.116415152,2,0.232774122,18585525.42,119000,21,100097,60,21593000,0,10,0,주방,41273630,39983304.54,40899000,0.915988166,2.23891894
17031,11.67444343,0.184754912,1,0.334176845,37108629.33,89900,25,100080,20,33271314.81,0,23,1,속옷,30313088,25698629.85,30035000,0.925879807,14.43772315
6701,10.42555657,-0.061928609,2,0.229746207,20765840.74,69900,11,100127,40,16554928.57,0,14,0,의류,17123748,16662992.57,17284000,0.927169637,3.592961268
12568,3.974443434,-0.057391615,2,0.229746207,25013217.78,59000,19,100089,20,24711481.48,0,14,0,의류,9605484,9708146.887,9696000,0.933539604,0.125277299
9416,5.025556566,-0.090415159,1,0.232774122,17244798.05,60900,15,100088,40,31927133.33,3.8,10,1,주방,38763852,38175877.03,38404000,0.937016977,0.594008356
5784,2.625556566,-0.164528347,1,0.198031164,22286819.33,49900,10,100755,40,17526714.29,0,11,1,잡화,30503778,30032466.05,30794000,0.942462817,2.47299458
26140,7.574443434,-0.06717408,1,-0.202145744,20562719.3,39900,39,100353,60,28509733.33,0,7,0,의류,43002652,39019354.96,43412000,0.942937437,10.1185042
23526,11.27444343,-0.083795843,1,0.060075956,41613289.11,33900,35,100165,20,20407166.67,0,14,1,농수축,22633168,21774409.44,22421000,0.946291423,2.883861399
27856,7.174443434,-0.060947394,1,-0.389917939,26219862.2,59000,41,100609,60,20633666.67,0,6,1,속옷,31362798,30398995.54,31663000,0.948116098,3.992055284
1939,11.82555657,-0.090415159,4,0.218500951,17091819.78,238000,4,100765,60,10493558.44,0,11,0,주방,23352480,23487134.45,23132000,0.953138509,1.535251807
25677,7.074443434,-0.114400138,2,0.400723402,19774140.28,119000,38,100684,20,27669783.33,0,20,0,주방,8365054.5,8163357.991,8446000,0.958388586,3.346459966
17049,12.07444343,0.184625904,1,-0.202145744,24011919.64,39000,25,100455,40,22386166.67,0,7,1,의류,35096110,36310796.08,34755000,0.981470292,4.476466928
15430,6.174443434,0.030412354,1,-0.444478125,31575252.87,99000,23,100220,40,9191666.667,3.4,6,0,건강기능,19561936,20378817.39,19756000,0.98230411,3.152548036
23963,10.77444343,-0.085322738,1,0.153863859,42699481.74,33900,36,100165,60,20407166.67,0,15,1,농수축,42726656,45315636.54,42309000,0.987156397,7.106375807
9533,8.725556566,-0.044419378,1,0.122244288,25986252.87,89900,15,100080,60,50159955.56,1.9,15,1,속옷,47210804,43860899.83,46748000,0.989997433,6.17587955
1275,16.32555657,-0.090415159,4,0.232774122,17091819.78,168000,3,100448,60,8993743.59,0,10,0,주방,12695438,14103430.83,12570000,0.997915672,12.19913151
31835,1.225556566,0.180635192,1,0.911698396,44676813.81,29900,47,100548,40,40409000,0,22,0,농수축,77352056,81022264.03,78138000,1.005840948,3.69124374
14951,4.774443434,0.231969029,4,0.092670097,24011919.64,79000,22,100374,30,17842125,0,13,0,의류,17688838,18883766.75,17510000,1.021347801,7.845612535
28585,3.774443434,0.180635192,1,-0.512512913,42026068.6,32900,42,100841,40,32587000,0,25,0,농수축,28147266,29676276.7,28438000,1.022343343,4.354303028
2101,12.42555657,-0.057391615,1,-0.202145744,22871352.15,79000,4,100369,20,24792958.33,0,7,1,의류,10733062,9697000.651,10624000,1.0265625,8.725520985
11682,3.274443434,-0.046117263,3,0.104829918,17716667.6,69000,18,100489,60,7270444.444,0,12,0,잡화,14381634,15409284.94,14532000,1.034723369,6.036918098
10545,0.774443434,0.047146549,2,0.298553202,16345965.02,489000,16,100150,20,29525570.91,0,21,0,가전,10803806,12467656.33,10917000,1.036859943,14.20405172
15586,5.774443434,-0.060651271,1,0.175723376,24011919.64,49000,23,100715,60,27211333.33,12.1,19,0,의류,41428136,41782093.51,41863000,1.038778874,0.193264911
30588,1.725556566,0.180635192,1,0.319832723,44676813.81,29900,45,100548,20,40409000,0,16,0,농수축,50297650,52084882.27,50829000,1.045367802,2.47079869
11645,3.574443434,-0.061928609,2,-0.104543221,21180259.42,69000,18,100346,60,4496133.333,0,24,0,의류,16851458,16281198.2,17030000,1.048396947,4.396957122
20092,13.97444343,-0.090415159,2,0.261774292,19597057.04,119000,30,100684,20,27669783.33,0,15,0,주방,10133308,8816450.415,10028000,1.050139609,12.08166718
31512,12.62555657,-0.044419378,1,0.125426597,25777141.76,39900,47,100632,20,27469755.56,0,8,1,속옷,24106916,25131441.35,24363000,1.051118499,3.154132707
1964,11.82555657,-0.068335996,1,0.387050417,44839034.93,59900,4,100495,20,30450166.67,0,18,0,농수축,28481322,26408961.83,28185000,1.051346461,6.301359471
11161,1.725556566,-0.061917881,3,0.532461434,11241032.14,548000,17,100205,20,22794733.33,2.7,21,0,가구,12137652,11070774.59,12267000,1.054438738,9.75157257
27071,8.374443434,-0.104576464,1,0.41029763,42026068.6,60900,40,100172,40,19390333.33,2,17,1,농수축,53494932,62438656.5,52933000,1.061591068,17.95790243
32288,12.02555657,-0.102704378,3,-0.4581107,18005336.11,69800,48,100238,20,19813500,0,6,0,생활용품,1799674.6,2685502.06,1819000,1.062418911,47.63617703
27461,1.025556566,-0.094295828,4,0.373037063,8678294.118,39900,41,100142,40,2415000,5.6,13,1,침구,9636092,5763894.142,9740000,1.066817248,40.82244208
15788,7.574443434,0.065586436,4,0.532461434,11758076.27,1304100,23,100504,60,9421000,1.6,21,0,가구,14348260,20668620.98,14503000,1.066951665,42.51272829
24202,6.574443434,-0.046117263,1,0.072219313,17189035.5,49800,36,100232,60,18964083.33,6.8,23,0,잡화,32464670,35083348.14,32815000,1.067591041,6.912534327
33523,9.125556566,-0.072768893,1,0.222663651,16329733.46,59900,50,100316,40,16434333.33,0,10,0,생활용품,36561052,36734293.33,36957000,1.071374841,0.602610246
29043,1.774443434,-0.104576446,2,0.59063555,25279060.61,75050,43,100654,40,20885916.67,0,19,0,건강기능,46065740,45462246.65,45576000,1.074556784,0.249590475
25319,11.57444343,-0.085322738,1,0.41029763,42699481.74,55900,38,100010,40,30740666.67,0,17,0,농수축,43270140,41302732.88,43741000,1.076472874,5.574328713
24933,3.974443434,-0.114400138,2,0.200755957,19774140.28,89000,37,100371,40,11098000,1.4,18,0,주방,8616030,9487971.893,8710000,1.078874856,8.931939066
17930,11.17444343,-0.090415159,4,0.261774292,19597057.04,148000,27,100448,60,4211187.5,0,15,0,주방,14332840,12590654.18,14490000,1.084610076,13.1079767
27070,8.374443434,-0.104576464,1,0.41029763,42026068.6,60900,40,100172,20,19390333.33,2,17,1,농수축,29782036,36800266.99,30110000,1.089219528,22.21941876
25532,6.474443434,-0.104576446,1,0.235162826,25001906.67,59900,38,100558,60,30740666.67,0,14,0,건강기능,48868624,46868421.89,48340000,1.093553993,3.04422447
1126,11.32555657,0.285390468,4,0.200755957,17091819.78,168000,2,100448,40,8993743.59,0,18,0,주방,8269753,10076329.14,8362000,1.103169098,20.50142481
1534,14.92555657,-0.107315549,2,-0.441693984,17000769.91,139000,3,100293,20,10656787.88,0,25,0,잡화,1319204.4,2337555.295,1334000,1.109115442,75.22903263
33170,14.02555657,0.132887709,6,0.222663651,16329733.46,148000,49,100372,20,5298158.73,0,10,0,생활용품,3817005,3609234.328,3775000,1.112715232,4.391143621
26558,10.27444343,0.274616167,2,0.17700632,17189035.5,39800,39,100164,20,18416151.52,0,14,1,잡화,11605904,11092077.34,11478000,1.114340477,3.362281368
29365,1.525556566,0.285390468,1,0.139560087,18339468.33,109800,43,100255,60,12514666.67,0,14,0,주방,82624056,86372603.22,81698000,1.133511224,5.721808638
18000,8.474443434,-0.061928609,1,-0.202145744,28460266.9,39900,27,100456,40,27211333.33,0,7,0,의류,28504528,29951999.68,28185000,1.133681036,6.269291058
25875,3.174443434,0.183597987,1,0.194066633,31529908.5,39800,38,100074,20,43035875,0,18,1,이미용,33122336,32660632.8,32750000,1.136903817,0.272876945
15358,10.67444343,-0.124302111,3,0.373037063,14467561.73,149000,23,100200,60,4936166.667,0,13,1,침구,15873576,16046410.58,16057000,1.142330448,0.065948917
3411,12.62555657,-0.148632402,4,0.432869159,18848399.22,1349000,6,100577,60,19491112.36,0,22,0,가전,37599470,46333280.74,38034000,1.142477783,21.82068869
4542,15.92555657,-0.068335996,1,0.319832723,42765882.56,49900,8,100322,60,44763076.92,0,16,0,농수축,66740016,66934783.23,67513000,1.144940974,0.856452495
2416,13.82555657,0.089832959,4,0.432869159,16204862.75,329000,4,100289,20,5998833.333,0,22,0,가전,1654782.2,1677887.413,1674000,1.148016726,0.232222997
7558,10.62555657,-0.13062792,1,0.006121088,35182800,39900,12,100211,60,17153000,0,12,0,이미용,44942030,41679309.01,45469000,1.158965449,8.334669752
14638,5.674443434,-0.061928609,4,-0.104543221,25013217.78,79000,22,100374,60,22354625,0,24,0,의류,16947658,20686315.13,16753000,1.161929207,23.47827335
27716,1.474443434,-0.046117263,7,0.302164008,15427463.77,428000,41,100084,60.2,7051000,0,20,0,잡화,17842524,14471215.21,18054000,1.171352609,19.84482546
19428,10.27444343,-0.061928609,1,0.078251851,28460266.9,59800,29,100479,20,36918666.67,0.7,11,1,의류,25861730,25644031.3,25560000,1.180477308,0.328760943
17989,11.17444343,-0.044419378,1,-0.054534615,24710796.2,119000,27,100098,60,11913111.11,0,24,0,속옷,62311796,58938143.76,61584000,1.181793972,4.296337099
32890,19.12555657,-0.104576464,1,0.324987012,45722596.33,29900,49,100637,40,28542333.33,0,11,0,농수축,53473704,54202086.04,54114000,1.183235392,0.162778645
3248,9.625556566,-0.083795843,1,0.261640485,42765882.56,32900,6,100844,40,38539531.91,0,12,0,농수축,26908714,29709160.12,26590000,1.198623543,11.73057587
3244,9.625556566,-0.061928609,1,0.078251851,23619137.55,399000,6,100049,20,41254000,0,11,0,의류,15259488,16852122.33,15445000,1.201113629,9.110536319
3983,16.42555657,-0.064480057,3,-0.054534615,17884402.74,79000,7,100597,20,3631913.043,0,24,1,속옷,7835398,6809242.056,7931000,1.205421763,14.14396601
19584,13.17444343,-0.104576464,1,0.41029763,42318185.29,38900,29,100167,40,49058817.31,0,17,1,농수축,51409704,52993626.93,52037000,1.205480716,1.838359112
18144,13.87444343,-0.104576464,1,0.319832723,42318185.29,38900,27,100167,40,51803740.74,0,16,1,농수축,37568324,40738341.69,38029000,1.211380788,7.124409497
9832,1.025556566,0.232652217,1,0.218500951,17244798.05,60900,15,100088,60,31927133.33,0,11,1,주방,63358800,60370829.67,64142000,1.221040816,5.879408702
32356,12.02555657,-0.084914322,1,0.35157438,44676813.81,49900,48,100323,20,39681096.77,0,19,0,농수축,29488948,31336592.42,29131000,1.228752875,7.571289759
31629,9.925556566,-0.160234317,4,0.373037063,8525940.476,69900,47,100143,60,9870600,0,13,1,침구,15809104,17157916.03,16006000,1.230138698,7.196776401
33064,17.72555657,0.184754912,2,0.310867658,23062039.71,69900,49,100288,60,27469755.56,0,11,1,속옷,92233570,83905300.18,93383000,1.23087714,10.14927752
19336,9.874443434,-0.06717408,1,0.211781816,28460266.9,1590000,29,100352,60,33247800,4.4,10,0,의류,79017176,81373449.87,80008000,1.238406159,1.706641673
34926,14.82555657,-0.083072095,2,0.17700632,17738822.7,49800,52,100006,50,7805772.727,0,14,0,잡화,12862340,13796075.07,13024000,1.241246929,5.928094824
