repeat,items,salesAMT/total,Mcode
3,2,0.151638307,5
3,2,0.298274874,5
3,2,0.308961667,5
3,2,0.578784183,5
3,2,0.539400025,5
3,3,0.219214744,2
3,3,0.007438262,2
3,3,0.123773937,2
3,3,0.285757732,2
3,3,0.495239512,2
3,3,0.181690799,2
3,3,0.495027523,2
3,3,0.497322226,2
3,3,0.694535264,2
2,1,0.306675108,5
2,1,0.693324892,5
3,1,0.142668587,4
3,1,0.260379977,4
3,1,0.596951436,4
2,1,0.476637162,5
2,1,0.523362838,5
2,6,0.245509663,1
2,6,0.256025505,1
2,6,0.639712331,1
2,6,0.24462015,1
2,6,0.163398693,1
2,6,0.402529613,1
2,6,0.754490337,1
2,6,0.743974495,1
2,6,0.360287669,1
2,6,0.75537985,1
2,6,0.836601307,1
2,6,0.597470387,1
3,1,0.284514192,4
3,1,0.329579564,4
3,1,0.385906243,4
3,1,0.193862996,3
3,1,0.278155581,3
3,1,0.527981423,3
3,1,0.196487971,3
3,1,0.309863077,3
3,1,0.493648952,3
3,1,0.103528146,4
3,1,0.423421446,4
3,1,0.473050408,4
3,4,0.068039468,1
3,4,0.228746177,1
3,4,0.10728252,1
3,4,0.334553441,1
3,4,0.5002574,1
3,4,0.272782875,1
3,4,0.315649672,1
3,4,0.414348463,1
3,4,0.431703132,1
3,4,0.498470948,1
3,4,0.577067808,1
3,4,0.251098097,1
3,1,0.197312031,5
3,1,0.366793155,5
3,1,0.435894813,5
2,1,0.401745645,5
2,1,0.598254355,5
3,1,0.222205928,5
3,1,0.331793518,5
3,1,0.446000554,5
3,1,0.287014638,5
3,1,0.345910041,5
3,1,0.367075321,5
3,1,0.197494846,4
3,1,0.39083051,4
3,1,0.411674643,4
3,1,0.216929404,5
3,1,0.303669875,5
3,1,0.479400721,5
3,1,0.181759186,4
3,1,0.376635673,4
3,1,0.441605141,4
3,1,0.228342053,5
3,1,0.358702399,5
3,1,0.412955548,5
3,4,0.143289878,2
3,4,0.197630214,2
3,4,0.070690693,2
3,4,0.168007989,2
3,4,0.351437428,2
3,4,0.35536133,2
3,4,0.413443276,2
3,4,0.250954591,2
3,4,0.505272694,2
3,4,0.447008456,2
3,4,0.51586603,2
3,4,0.58103742,2
3,1,0.176776619,4
3,1,0.291934138,4
3,1,0.531289243,4
2,1,0.349899039,5
2,1,0.650100961,5
3,1,0.179133897,5
3,1,0.356201293,5
3,1,0.464664809,5
3,2,0.249859399,4
3,2,0.307545069,4
3,2,0.283427848,4
3,2,0.278311408,4
3,2,0.466712752,4
3,2,0.414143523,4
3,1,0.198919704,4
3,1,0.346811451,4
3,1,0.454268846,4
3,1,0.151058349,4
3,1,0.31075795,4
3,1,0.538183702,4
3,1,0.275681935,3
3,1,0.349665466,3
3,1,0.374652599,3
3,1,0.24824516,3
3,1,0.335045036,3
3,1,0.416709804,3
3,2,0.164828643,1
3,2,0.068513428,1
3,2,0.331412888,1
3,2,0.392947769,1
3,2,0.503758469,1
3,2,0.538538803,1
3,1,0.225573261,3
3,1,0.306762534,3
3,1,0.467664205,3
3,2,0.184602721,1
3,2,0.117806568,1
3,2,0.264448488,1
3,2,0.358675639,1
3,2,0.550948791,1
3,2,0.523517793,1
3,4,0.183955342,2
3,4,0.128723442,2
3,4,0.138464884,2
3,4,0.139135344,2
3,4,0.456349092,2
3,4,0.423929677,2
3,4,0.429354207,2
3,4,0.408130344,2
3,4,0.359695566,2
3,4,0.447346881,2
3,4,0.432180909,2
3,4,0.452734312,2
2,1,0.384594198,5
2,1,0.615405802,5
3,1,0.136652835,4
3,1,0.333556761,4
3,1,0.529790403,4
3,4,0.204644933,1
3,4,0.088568244,1
3,4,0.241476314,1
3,4,0.176276665,1
3,4,0.313784113,1
3,4,0.195905918,1
3,4,0.281028469,1
3,4,0.261603103,1
3,4,0.481570954,1
3,4,0.715525837,1
3,4,0.477495218,1
3,4,0.562120233,1
3,1,0.214900598,5
3,1,0.404130392,5
3,1,0.38096901,5
3,1,0.250077484,5
3,1,0.283509779,5
3,1,0.466412737,5
3,1,0.206866924,5
3,1,0.353086088,5
3,1,0.440046988,5
3,1,0.169616834,5
3,1,0.416215902,5
3,1,0.414167264,5
3,1,0.221899429,5
3,1,0.313924929,5
3,1,0.464175642,5
3,2,0.182095151,3
3,2,0.184285127,3
3,2,0.380414575,3
3,2,0.380234143,3
3,2,0.437490274,3
3,2,0.43548073,3
3,2,0.166832923,2
3,2,0.178801008,2
3,2,0.286160803,2
3,2,0.363237335,2
3,2,0.547006273,2
3,2,0.457961657,2
3,1,0.164440467,5
3,1,0.306146056,5
3,1,0.529413477,5
3,6,0.001588714,2
3,6,0.112095618,2
3,6,0.126336354,2
3,6,0.182143613,2
3,6,0.251180503,2
3,6,0.003413435,2
3,6,0.698716319,2
3,6,0.443569721,2
3,6,0.374993216,2
3,6,0.091503844,2
3,6,0.498591013,2
3,6,0.498293282,2
3,6,0.299694967,2
3,6,0.444334661,2
3,6,0.498670429,2
3,6,0.726352543,2
3,6,0.250228484,2
3,6,0.498293282,2
3,4,0.003615329,2
3,4,0.399339507,2
3,4,0.131466447,2
3,4,0.092259029,2
3,4,0.384671005,2
3,4,0.201320987,2
3,4,0.346856559,2
3,4,0.345226002,2
3,4,0.611713666,2
3,4,0.399339507,2
3,4,0.521676995,2
3,4,0.562514969,2
3,1,0.229592384,5
3,1,0.366162871,5
3,1,0.404244745,5
3,2,0.261144158,2
3,2,0.23169495,2
3,2,0.343320849,2
3,2,0.363599486,2
3,2,0.395534993,2
3,2,0.404705564,2
3,1,0.188474295,3
3,1,0.331301824,3
3,1,0.480223881,3
3,1,0.276097843,5
3,1,0.3440733,5
3,1,0.379828858,5
3,1,0.170736856,5
3,1,0.392081602,5
3,1,0.437181542,5
3,1,0.157176254,4
3,1,0.269841134,4
3,1,0.572982612,4
3,4,0.139400551,2
3,4,0.13164876,2
3,4,0.065809253,2
3,4,0.132419532,2
3,4,0.388855109,2
3,4,0.409736039,2
3,4,0.251043929,2
3,4,0.304613878,2
3,4,0.47174434,2
3,4,0.458615201,2
3,4,0.683146818,2
3,4,0.562966589,2
3,4,0.094864166,1
3,4,0.125534998,1
3,4,0.161328413,1
3,4,0.089296046,1
3,4,0.359630298,1
3,4,0.425909076,1
3,4,0.472250923,1
3,4,0.606300225,1
3,4,0.545505536,1
3,4,0.448555926,1
3,4,0.366420664,1
3,4,0.304403729,1
3,1,0.193765294,4
3,1,0.295027828,4
3,1,0.511206878,4
3,1,0.247960354,5
3,1,0.378391219,5
3,1,0.373648427,5
3,1,0.215192058,5
3,1,0.374862346,5
3,1,0.409945596,5
3,1,0.124663677,5
3,1,0.316290257,5
3,1,0.559046066,5
3,1,0.238314416,5
3,1,0.426565955,5
3,1,0.33511963,5
3,1,0.266994501,4
3,1,0.356367864,4
3,1,0.376637635,4
3,1,0.233687867,4
3,1,0.340871503,4
3,1,0.42544063,4
3,2,0.175419167,5
3,2,0.150376992,5
3,2,0.307606492,5
3,2,0.334074147,5
3,2,0.516974341,5
3,2,0.515548861,5
3,2,0.067374972,4
3,2,0.143041283,4
3,2,0.53299698,4
3,2,0.357173547,4
3,2,0.399628047,4
3,2,0.49978517,4
3,2,0.121648847,4
3,2,0.211318017,4
3,2,0.43864792,4
3,2,0.385380895,4
3,2,0.439703233,4
3,2,0.403301088,4
3,2,0.310008191,3
3,2,0.208231211,3
3,2,0.529630063,3
3,2,0.39040411,3
3,2,0.160361746,3
3,2,0.401364679,3
3,1,0.257816197,4
3,1,0.405688897,4
3,1,0.336494905,4
3,2,0.103802462,3
3,2,0.116254152,3
3,2,0.542990273,3
3,2,0.323654416,3
3,2,0.353207265,3
3,2,0.560091432,3
2,1,0.338196075,3
2,1,0.661803925,3
3,2,0.19779923,1
3,2,0.142751752,1
3,2,0.285323702,1
3,2,0.262818148,1
3,2,0.516877067,1
3,2,0.5944301,1
3,2,0.256355511,1
3,2,0.231790522,1
3,2,0.324553128,1
3,2,0.3333948,1
3,2,0.41909136,1
3,2,0.434814678,1
3,1,0.138442089,4
3,1,0.334391307,4
3,1,0.527166604,4
3,1,0.267178484,3
3,1,0.272716721,3
3,1,0.460104795,3
3,2,0.099538373,1
3,2,0.144924304,1
3,2,0.417051356,1
3,2,0.275180257,1
3,2,0.483410271,1
3,2,0.579895438,1
3,1,0.165297332,5
3,1,0.407799226,5
3,1,0.426903442,5
3,1,0.191952608,4
3,1,0.321785769,4
3,1,0.486261623,4
3,2,0.186706159,5
3,2,0.17721118,5
3,2,0.323783532,5
3,2,0.32017852,5
3,2,0.489510309,5
3,2,0.502610301,5
2,1,0.475871407,5
2,1,0.524128593,5
3,1,0.207035261,4
3,1,0.339805825,4
3,1,0.453158914,4
3,1,0.286222926,5
3,1,0.358401741,5
3,1,0.355375334,5
2,1,0.367602202,4
2,1,0.632397798,4
3,1,0.196589076,5
3,1,0.3440885,5
3,1,0.459322425,5
3,2,0.219624354,3
3,2,0.183945164,3
3,2,0.448117292,3
3,2,0.307113481,3
3,2,0.332258353,3
3,2,0.508941356,3
3,1,0.182335848,5
3,1,0.307205964,5
3,1,0.510458188,5
3,6,0.22296865,1
3,6,0.250774973,1
3,6,0.33460925,1
3,6,0.143434212,1
3,6,0.333333333,1
3,6,0.001776199,1
3,6,0.333333333,1
3,6,0.415891694,1
3,6,0.332695375,1
3,6,0.428282894,1
3,6,0.333333333,1
3,6,0.499111901,1
3,6,0.443698017,1
3,6,0.333333333,1
3,6,0.332695375,1
3,6,0.428282894,1
3,6,0.333333333,1
3,6,0.499111901,1
2,1,0.334016336,5
2,1,0.665983664,5
3,1,0.274277922,5
3,1,0.384621941,5
3,1,0.341100137,5
3,1,0.236118327,3
3,1,0.296986622,3
3,1,0.466895051,3
3,2,0.14334315,1
3,2,0.134597922,1
3,2,0.439524728,1
3,2,0.435980224,1
3,2,0.417132121,1
3,2,0.429421855,1
3,1,0.190551181,2
3,1,0.382834646,2
3,1,0.426614173,2
3,2,0.159511281,2
3,2,0.156242757,2
3,2,0.378079407,2
3,2,0.334436976,2
3,2,0.462409312,2
3,2,0.509320266,2
3,1,0.116330211,3
3,1,0.337621498,3
3,1,0.546048291,3
2,1,0.264094612,5
2,1,0.735905388,5
3,1,0.232424041,3
3,1,0.377228449,3
3,1,0.39034751,3
3,1,0.139416373,5
3,1,0.374836648,5
3,1,0.485746978,5
3,1,0.24881831,5
3,1,0.344390082,5
3,1,0.406791608,5
3,1,0.224931344,4
3,1,0.326220342,4
3,1,0.448848314,4
3,1,0.229338597,4
3,1,0.384078167,4
3,1,0.386583237,4
3,1,0.161477542,5
3,1,0.321567219,5
3,1,0.516955239,5
3,1,0.233377353,4
3,1,0.339152468,4
3,1,0.42747018,4
3,1,0.278111012,3
3,1,0.321892612,3
3,1,0.399996376,3
3,2,0.179654427,3
3,2,0.113883727,3
3,2,0.35994833,3
3,2,0.370940625,3
3,2,0.460397243,3
3,2,0.515175648,3
3,1,0.133147831,4
3,1,0.345033748,4
3,1,0.521818421,4
3,2,0.189545772,3
3,2,0.113574854,3
3,2,0.321408286,3
3,2,0.384264755,3
3,2,0.489045942,3
3,2,0.502160391,3
3,1,0.202874508,5
3,1,0.352488855,5
3,1,0.444636637,5
3,2,0.147833419,5
3,2,0.124478922,5
3,2,0.339788941,5
3,2,0.337438351,5
3,2,0.51237764,5
3,2,0.538082727,5
3,2,0.250128913,2
3,2,0.322963605,2
3,2,0.335948435,2
3,2,0.289038128,2
3,2,0.413922652,2
3,2,0.387998267,2
3,1,0.170007674,4
3,1,0.352154601,4
3,1,0.477837725,4
3,2,0.296139405,2
3,2,0.30443038,2
3,2,0.344396842,2
3,2,0.368066743,2
3,2,0.359463753,2
3,2,0.327502877,2
3,2,0.192139738,1
3,2,0.217288655,1
3,2,0.377117904,1
3,2,0.282897734,1
3,2,0.430742358,1
3,2,0.499813611,1
3,1,0.158899589,3
3,1,0.334867412,3
3,1,0.506232999,3
2,1,0.242184881,5
2,1,0.757815119,5
3,1,0.145453037,4
3,1,0.390499502,4
3,1,0.464047461,4
3,1,0.174446167,5
3,1,0.321592941,5
3,1,0.503960892,5
3,1,0.211228723,4
3,1,0.313331426,4
3,1,0.475439851,4
3,4,0.11472151,2
3,4,0.187801482,2
3,4,0.152573455,2
3,4,0.108725238,2
3,4,0.380793442,2
3,4,0.229414826,2
3,4,0.333346917,2
3,4,0.250718282,2
3,4,0.504485048,2
3,4,0.582783692,2
3,4,0.514079628,2
3,4,0.64055648,2
3,1,0.314745292,5
3,1,0.349989068,5
3,1,0.33526564,5
3,6,0.143983685,2
3,6,0.167484166,2
3,6,0.143248033,2
3,6,0.004794324,2
3,6,0.002536269,2
3,6,0.003425127,2
3,6,0.143983685,2
3,6,0.167484166,2
3,6,0.499797892,2
3,6,0.990411353,2
3,6,0.333316425,2
3,6,0.498287437,2
3,6,0.712032631,2
3,6,0.665031668,2
3,6,0.356954075,2
3,6,0.004794324,2
3,6,0.664147306,2
3,6,0.498287437,2
3,1,0.278952232,4
3,1,0.515364177,4
3,1,0.20568359,4
3,1,0.254741891,5
3,1,0.354107072,5
3,1,0.391151036,5
3,1,0.210335592,4
3,1,0.315379594,4
3,1,0.474284814,4
2,1,0.32203625,4
2,1,0.67796375,4
3,3,0.138376671,1
3,3,0.197980026,1
3,3,0.213665316,1
3,3,0.350620445,1
3,3,0.383945333,1
3,3,0.257221901,1
3,3,0.511002884,1
3,3,0.418074641,1
3,3,0.529112784,1
3,6,0.22297884,1
3,6,0.28600963,1
3,6,0.01170412,1
3,6,0.002830936,1
3,6,0.985099091,1
3,6,0.006969612,1
3,6,0.22297884,1
3,6,0.428660809,1
3,6,0.01170412,1
3,6,0.994338127,1
3,6,0.007450454,1
3,6,0.006969612,1
3,6,0.55404232,1
3,6,0.285329561,1
3,6,0.97659176,1
3,6,0.002830936,1
3,6,0.007450454,1
3,6,0.986060775,1
3,1,0.162171345,4
3,1,0.324466834,4
3,1,0.513361821,4
3,1,0.191715164,5
3,1,0.361818291,5
3,1,0.446466545,5
3,2,0.236690578,1
3,2,0.200333829,1
3,2,0.415044874,1
3,2,0.492797271,1
3,2,0.348264548,1
3,2,0.306868899,1
3,2,0.253749656,3
3,2,0.114428618,3
3,2,0.518641861,3
3,2,0.415157116,3
3,2,0.227608483,3
3,2,0.470414266,3
3,1,0.157088706,3
3,1,0.455223881,3
3,1,0.387687413,3
2,1,0.414478534,3
2,1,0.585521466,3
3,1,0.127987375,3
3,1,0.314363805,3
3,1,0.55764882,3
3,2,0.201013573,2
3,2,0.193854646,2
3,2,0.386490373,2
3,2,0.337312738,2
3,2,0.412496054,2
3,2,0.468832616,2
3,2,0.185633575,1
3,2,0.176636668,1
3,2,0.334859491,1
3,2,0.362684548,1
3,2,0.479506934,1
3,2,0.460678784,1
3,1,0.171727004,4
3,1,0.262191881,4
3,1,0.566081115,4
3,2,0.1668158,4
3,2,0.167283085,4
3,2,0.348182709,4
3,2,0.404077311,4
3,2,0.485001491,4
3,2,0.428639604,4
3,4,0.098314205,2
3,4,0.150098836,2
3,4,0.091776922,2
3,4,0.002989179,2
3,4,0.317681794,2
3,4,0.450340435,2
3,4,0.318228581,2
3,4,0.500567944,2
3,4,0.584004,2
3,4,0.399560729,2
3,4,0.589994497,2
3,4,0.496442877,2
3,4,0.139701724,2
3,4,0.066329325,2
3,4,0.148848742,2
3,4,0.073785664,2
3,4,0.308215161,2
3,4,0.312567085,2
3,4,0.350301098,2
3,4,0.286589647,2
3,4,0.552083115,2
3,4,0.62110359,2
3,4,0.500850159,2
3,4,0.639624689,2
3,2,0.105647213,4
3,2,0.117902255,4
3,2,0.420757322,4
3,2,0.470148153,4
3,2,0.473595465,4
3,2,0.411949593,4
3,1,0.17329451,5
3,1,0.325466233,5
3,1,0.501239257,5
3,1,0.214756286,5
3,1,0.365889546,5
3,1,0.419354168,5
3,1,0.223951207,5
3,1,0.352718112,5
3,1,0.423330682,5
3,1,0.220248963,4
3,1,0.390677732,4
3,1,0.389073306,4
2,2,0.512325512,3
2,2,0.302882252,3
2,2,0.487674488,3
2,2,0.697117748,3
3,4,0.208899247,2
3,4,0.069330883,2
3,4,0.010902747,2
3,4,0.352465109,2
3,4,0.167456937,2
3,4,0.386005206,2
3,4,0.332751853,2
3,4,0.236435709,2
3,4,0.623643816,2
3,4,0.544663911,2
3,4,0.656345399,2
3,4,0.411099182,2
3,4,0.333294393,2
3,4,0.003231853,2
3,4,0.142714964,2
3,4,0.092497095,2
3,4,0.660864486,2
3,4,0.59815138,2
3,4,0.147857098,2
3,4,0.358984602,2
3,4,0.005841121,2
3,4,0.398616767,2
3,4,0.709427938,2
3,4,0.548518303,2
3,6,0.0022685,2
3,6,0.003561,2
3,6,0.374585935,2
3,6,0.111701899,2
3,6,0.399700827,2
3,6,0.333333333,2
3,6,0.569801733,2
3,6,0.49732925,2
3,6,0.250828129,2
3,6,0.112240065,2
3,6,0.001526391,2
3,6,0.333333333,2
3,6,0.427929767,2
3,6,0.49910975,2
3,6,0.374585935,2
3,6,0.776058036,2
3,6,0.598772781,2
3,6,0.333333333,2
3,1,0.18992186,4
3,1,0.434968553,4
3,1,0.375109586,4
3,1,0.188310257,5
3,1,0.384094284,5
3,1,0.427595458,5
3,1,0.189873418,2
3,1,0.41289557,2
3,1,0.397231013,2
3,1,0.238156958,3
3,1,0.302759988,3
3,1,0.459083054,3
3,1,0.216802806,5
3,1,0.361267771,5
3,1,0.421929422,5
3,1,0.199414077,4
3,1,0.364946503,4
3,1,0.435639421,4
3,1,0.227567778,4
3,1,0.306318613,4
3,1,0.466113609,4
2,1,0.357480456,5
2,1,0.642519544,5
3,1,0.261118456,5
3,1,0.366392422,5
3,1,0.372489122,5
3,1,0.278381099,5
3,1,0.355825694,5
3,1,0.365793207,5
3,1,0.238684095,4
3,1,0.345542622,4
3,1,0.415773283,4
3,1,0.212460154,5
3,1,0.377378954,5
3,1,0.410160892,5
3,1,0.255474308,5
3,1,0.347308115,5
3,1,0.397217577,5
3,1,0.187969022,4
3,1,0.458811825,4
3,1,0.353219153,4
3,1,0.218503043,5
3,1,0.349177035,5
3,1,0.432319921,5
3,1,0.170514905,4
3,1,0.363215899,4
3,1,0.466269196,4
3,2,0.222029689,3
3,2,0.169806326,3
3,2,0.324848496,3
3,2,0.362244673,3
3,2,0.453121815,3
3,2,0.467949001,3
3,1,0.167529984,4
3,1,0.284117624,4
3,1,0.548352393,4
3,2,0.197064035,4
3,2,0.163605603,4
3,2,0.323876741,4
3,2,0.468015841,4
3,2,0.479059224,4
3,2,0.368378555,4
3,6,0.002055837,1
3,6,0.963768116,1
3,6,0.497021682,1
3,6,0.334538879,1
3,6,0.992465341,1
3,6,0.003533569,1
3,6,0.10135274,1
3,6,0.018115942,1
3,6,0.497021682,1
3,6,0.332730561,1
3,6,0.00376733,1
3,6,0.003533569,1
3,6,0.896591423,1
3,6,0.018115942,1
3,6,0.005956636,1
3,6,0.332730561,1
3,6,0.00376733,1
3,6,0.992932862,1
3,4,0.443796541,2
3,4,0.007977026,2
3,4,0.144049542,2
3,4,0.309469241,2
3,4,0.3333202,2
3,4,0.496011487,2
3,4,0.429644588,2
3,4,0.313739715,2
3,4,0.222883259,2
3,4,0.496011487,2
3,4,0.42630587,2
3,4,0.376791044,2
3,1,0.140260751,5
3,1,0.326327226,5
3,1,0.533412023,5
2,1,0.317406545,3
2,1,0.682593455,3
3,1,0.231120585,3
3,1,0.327425903,3
3,1,0.441453512,3
2,1,0.388101451,5
2,1,0.611898549,5
3,1,0.115985372,4
3,1,0.356534965,4
3,1,0.527479664,4
3,4,0.18249044,2
3,4,0.19354943,2
3,4,0.243693093,2
3,4,0.270700637,2
3,4,0.304855005,2
3,4,0.365930905,2
3,4,0.272748362,2
3,4,0.332035858,2
3,4,0.512654555,2
3,4,0.440519665,2
3,4,0.483558545,2
3,4,0.397263506,2
3,1,0.189118533,5
3,1,0.412182613,5
3,1,0.398698854,5
3,4,0.133760988,1
3,4,0.067807313,1
3,4,0.169567757,1
3,4,0.1022391,1
3,4,0.36661699,1
3,4,0.421457782,1
3,4,0.45578271,1
3,4,0.365555336,1
3,4,0.499622022,1
3,4,0.510734905,1
3,4,0.374649533,1
3,4,0.532205563,1
3,1,0.220665217,5
3,1,0.313143271,5
3,1,0.466191512,5
3,1,0.205156418,3
3,1,0.392132837,3
3,1,0.402710745,3
3,1,0.265911993,5
3,1,0.388690936,5
3,1,0.345397071,5
3,1,0.277356129,4
3,1,0.327738641,4
3,1,0.39490523,4
3,1,0.235439051,5
3,1,0.318192617,5
3,1,0.446368332,5
3,2,0.137077163,3
3,2,0.12824004,3
3,2,0.388869918,3
3,2,0.477357539,3
3,2,0.474052919,3
3,2,0.394402421,3
3,1,0.229682267,4
3,1,0.358079421,4
3,1,0.412238312,4
3,3,0.217808367,1
3,3,0.200339353,1
3,3,0.133814365,1
3,3,0.300167829,1
3,3,0.282915202,1
3,3,0.327238439,1
3,3,0.482023804,1
3,3,0.516745445,1
3,3,0.538947196,1
3,6,0.971297359,1
3,6,0.006847439,1
3,6,0.007634753,1
3,6,0.013923698,1
3,6,0.008319468,1
3,6,0.002606203,1
3,6,0.01435132,1
3,6,0.49657628,1
3,6,0.007634753,1
3,6,0.013923698,1
3,6,0.495840266,1
3,6,0.333333333,1
3,6,0.01435132,1
3,6,0.49657628,1
3,6,0.984730493,1
3,6,0.972152604,1
3,6,0.495840266,1
3,6,0.664060464,1
3,2,0.350069774,4
3,2,0.125339232,4
3,2,0.299860453,4
3,2,0.249894113,4
3,2,0.350069774,4
3,2,0.624766656,4
3,4,0.165042511,2
3,4,0.180865412,2
3,4,0.08925967,2
3,4,0.126945897,2
3,4,0.247230347,2
3,4,0.229730029,2
3,4,0.476809988,2
3,4,0.333255008,2
3,4,0.587727142,2
3,4,0.589404559,2
3,4,0.433930342,2
3,4,0.539799095,2
3,1,0.306647598,5
3,1,0.227919101,5
3,1,0.465433301,5
2,1,0.422609603,5
2,1,0.577390397,5
3,1,0.301031688,3
3,1,0.403118091,3
3,1,0.295850221,3
3,1,0.226556055,3
3,1,0.310363003,3
3,1,0.463080942,3
3,1,0.207656194,3
3,1,0.350938967,3
3,1,0.441404839,3
2,1,0.368439704,5
2,1,0.631560296,5
3,1,0.139258998,4
3,1,0.328346229,4
3,1,0.532394773,4
3,1,0.162243765,4
3,1,0.327123094,4
3,1,0.510633141,4
3,4,0.173677977,2
3,4,0.167054881,2
3,4,0.184232766,2
3,4,0.159860926,2
3,4,0.333419151,2
3,4,0.378407094,2
3,4,0.452010141,2
3,4,0.316245007,2
3,4,0.492902871,2
3,4,0.454538025,2
3,4,0.363757093,2
3,4,0.523894067,2
3,1,0.189283362,4
3,1,0.362018799,4
3,1,0.448697839,4
2,1,0.321692425,4
2,1,0.678307575,4
3,1,0.313752345,5
3,1,0.320849312,5
3,1,0.365398343,5
3,1,0.133862333,5
3,1,0.383642447,5
3,1,0.48249522,5
3,1,0.226219535,3
3,1,0.384117566,3
3,1,0.389662899,3
3,1,0.184827724,5
3,1,0.381286298,5
3,1,0.433885978,5
3,1,0.226642691,5
3,1,0.352861045,5
3,1,0.420496264,5
3,1,0.214536937,5
3,1,0.301820832,5
3,1,0.483642231,5
3,1,0.267014865,5
3,1,0.346358262,5
3,1,0.386626873,5
3,4,0.14387292,2
3,4,0.005361355,2
3,4,0.112662928,2
3,4,0.091916276,2
3,4,0.14387292,2
3,4,0.661269569,2
3,4,0.275882771,2
3,4,0.54563936,2
3,4,0.71225416,2
3,4,0.333369076,2
3,4,0.611454301,2
3,4,0.362444364,2
2,6,0.257517483,1
2,6,0.362365941,1
2,6,0.526527435,1
2,6,0.439093484,1
2,6,0.297044335,1
2,6,0.299552204,1
2,6,0.742482517,1
2,6,0.637634059,1
2,6,0.473472565,1
2,6,0.560906516,1
2,6,0.702955665,1
2,6,0.700447796,1
3,1,0.262121122,4
3,1,0.37883642,4
3,1,0.359042458,4
3,2,0.208647722,2
3,2,0.184668435,2
3,2,0.332386085,2
3,2,0.357586207,2
3,2,0.458966193,2
3,2,0.457745358,2
3,1,0.265994229,3
3,1,0.386937549,3
3,1,0.347068221,3
3,1,0.211293631,4
3,1,0.332119958,4
3,1,0.456586411,4
3,1,0.203170718,3
3,1,0.377101222,3
3,1,0.41972806,3
3,1,0.173256289,4
3,1,0.361898091,4
3,1,0.46484562,4
2,1,0.319840482,5
2,1,0.680159518,5
3,1,0.206175371,5
3,1,0.34914086,5
3,1,0.444683769,5
3,1,0.219208188,5
3,1,0.382805877,5
3,1,0.397985935,5
3,2,0.171500644,3
3,2,0.345014663,3
3,2,0.290568036,3
3,2,0.127370479,3
3,2,0.537931321,3
3,2,0.527614858,3
3,2,0.218115565,1
3,2,0.174987133,1
3,2,0.331618148,1
3,2,0.361468519,1
3,2,0.450266288,1
3,2,0.463544347,1
3,1,0.27909097,5
3,1,0.360743083,5
3,1,0.360165947,5
3,1,0.194796807,5
3,1,0.430035421,5
3,1,0.375167772,5
3,1,0.241352354,5
3,1,0.30506132,5
3,1,0.453586326,5
3,1,0.197403233,4
3,1,0.38046354,4
3,1,0.422133227,4
3,1,0.200700996,5
3,1,0.402940765,5
3,1,0.396358239,5
3,1,0.127812003,4
3,1,0.223430048,4
3,1,0.648757949,4
3,6,0.125718261,1
3,6,0.063436039,1
3,6,0.498995258,1
3,6,0.001422435,1
3,6,0.663342902,1
3,6,0.333333333,1
3,6,0.250792342,1
3,6,0.436873986,1
3,6,0.167671409,1
3,6,0.125629427,1
3,6,0.002518004,1
3,6,0.6643026,1
3,6,0.623489397,1
3,6,0.499689974,1
3,6,0.333333333,1
3,6,0.872948138,1
3,6,0.334139095,1
3,6,0.002364066,1
3,4,0.168142112,1
3,4,0.098044826,1
3,4,0.011876485,1
3,4,0.330318379,1
3,4,0.388403588,1
3,4,0.427372437,1
3,4,0.397624703,1
3,4,0.018089725,1
3,4,0.4434543,1
3,4,0.474582737,1
3,4,0.590498812,1
3,4,0.651591896,1
3,1,0.155805229,5
3,1,0.296246725,5
3,1,0.547948046,5
3,2,0.284142388,3
3,2,0.280602695,3
3,2,0.325135402,3
3,2,0.368823309,3
3,2,0.39072221,3
3,2,0.350573996,3
3,1,0.266668015,4
3,1,0.307280027,4
3,1,0.426051958,4
3,2,0.125449989,1
3,2,0.112545644,1
3,2,0.444383686,1
3,2,0.413275952,1
3,2,0.430166325,1
3,2,0.474178404,1
3,2,0.038836164,1
3,2,0.258164414,1
3,2,0.430569431,1
3,2,0.170608108,1
3,2,0.530594406,1
3,2,0.571227477,1
3,1,0.232145638,3
3,1,0.447367055,3
3,1,0.320487307,3
2,2,0.335246265,2
2,2,0.388372295,2
2,2,0.664753735,2
2,2,0.611627705,2
3,1,0.153328724,4
3,1,0.375414856,4
3,1,0.47125642,4
3,1,0.191050095,4
3,1,0.385664001,4
3,1,0.423285904,4
2,1,0.32907338,5
2,1,0.67092662,5
3,2,0.247503287,2
3,2,0.354366903,2
3,2,0.292657355,2
3,2,0.35562056,2
3,2,0.459839357,2
3,2,0.290012537,2
3,1,0.267180892,5
3,1,0.339244521,5
3,1,0.393574587,5
3,2,0.176155718,1
3,2,0.114428304,1
3,2,0.355089867,1
3,2,0.370109616,1
3,2,0.468754415,1
3,2,0.51546208,1
3,1,0.239838563,5
3,1,0.324111274,5
3,1,0.436050162,5
2,1,0.393030254,5
2,1,0.606969746,5
3,1,0.287142645,4
3,1,0.299083387,4
3,1,0.413773968,4
3,1,0.253357783,4
3,1,0.321771104,4
3,1,0.424871113,4
3,1,0.204490146,5
3,1,0.337028232,5
3,1,0.458481622,5
3,4,0.003529329,2
3,4,0.005345307,2
3,4,0.129466231,2
3,4,0.107157883,2
3,4,0.201383497,2
3,4,0.662283515,2
3,4,0.367737836,2
