index,time,exposure_time,mcode,product_code,product_name,category,price,salesAMT,time_month,time_day,time_hour,time_min,day_of_the_week,day_of_year,quater,season,sales,FP,UFP,discomfort_index,p_div,pgr1,pgr2,pgr3,pgr1_ratio,pgr2_ratio,pgr3_ratio
323,2019-01-04 19:00,60,100150,200465,무이자 LG 통돌이 세탁기,electronics,489000,82568000,1,4,19,0,4,4,1,3,168.8507157,54.24,39.48,36.868105,3,14280000,41292000,26996000,0.172948358,0.50009689,0.326954752
328,2019-01-04 20:00,60,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),beauty,39800,161417000,1,4,20,0,4,4,1,3,4055.703518,50.12,40.16,36.868105,3,33392000,48838000,79187000,0.206867926,0.302557971,0.490574103
331,2019-01-04 21:00,60,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,underwear,79900,112617000,1,4,21,0,4,4,1,3,1409.474343,55.04,42.16,36.868105,3,23204000,40601000,48812000,0.206043493,0.360522834,0.433433673
334,2019-01-04 22:00,60,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,clothes,69900,55851000,1,4,22,0,4,4,1,3,799.0128755,57.92,46.16,36.868105,3,8949000,14591000,32311000,0.160229897,0.26124868,0.578521423
335,2019-01-04 22:00,60,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,clothes,69900,46295000,1,4,22,0,4,4,1,3,662.3032904,57.92,46.16,36.868105,3,7669000,13394000,25232000,0.165655038,0.289318501,0.545026461
340,2019-01-04 23:00,60,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,clothes,299000,79745000,1,4,23,0,4,4,1,3,266.7056856,63.08,50.68,36.868105,2,17958000,61787000,0,0.225192802,0.774807198,0
342,2019-01-05 0:00,60,100212,200756,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,beauty,49900,58478000,1,4,24,0,4,5,1,3,1171.903808,69.52,54.52,36.868105,3,10874000,24142000,23462000,0.185950272,0.412839016,0.401210712
345,2019-01-05 1:00,57.1,100293,200952,일시불[가이거] 제니스시계 주얼리세트,goods,129000,65816000,1,4,25,0,4,5,1,3,510.2015504,84.72,66.2,36.868105,3,15067000,30116000,20633000,0.228926097,0.457578704,0.313495199
346,2019-01-05 1:00,57.1,100293,200949,무이자[가이거] 제니스시계 주얼리세트,goods,139000,30913000,1,4,25,0,4,5,1,3,222.3956835,84.72,66.2,36.868105,3,6857000,15561000,8495000,0.221816064,0.503380455,0.274803481
351,2019-01-05 6:00,60,100267,200883,스칼프솔루션 트리트먼트 패키지,beauty,50900,35108000,1,5,6,0,5,5,1,3,689.7445972,90.72,65.56,37.151984,3,4976000,11784000,18348000,0.141734078,0.335649994,0.522615928
354,2019-01-05 7:00,60,100222,200773,아문센 남성 윈터 하드쉘 세트,clothes,79000,30218000,1,5,7,0,5,5,1,3,382.5063291,79.6,55.24,37.151984,3,3430000,10904000,15884000,0.113508505,0.36084453,0.525646965
355,2019-01-05 7:00,60,100222,200774,아문센 여성 윈터 하드쉘 세트,clothes,79000,19209000,1,5,7,0,5,5,1,3,243.1518987,79.6,55.24,37.151984,3,3811000,8326000,7072000,0.198396585,0.433442657,0.368160758
360,2019-01-05 8:00,60,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,clothes,39900,118333000,1,5,8,0,5,5,1,3,2965.739348,68.52,46.88,37.151984,3,16654000,37555000,64124000,0.140738425,0.317367091,0.541894484
363,2019-01-05 9:00,60,100305,200988,오모떼 프런트후크 데오브라 시즌2,underwear,59000,131746000,1,5,9,0,5,5,1,3,2232.983051,63.48,42.4,37.151984,2,43243000,88503000,0,0.328230079,0.671769921,0
365,2019-01-05 10:00,60,100816,202404,보코 리버시블 무스탕,clothes,79000,81471000,1,5,10,0,5,5,1,3,1031.278481,62.88,38.24,37.151984,3,18277000,27738000,35456000,0.224337494,0.340464705,0.4351978
368,2019-01-05 11:00,60,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,clothes,59900,153801000,1,5,11,0,5,5,1,3,2567.629382,57.72,34.48,37.151984,3,27914000,46347000,79540000,0.181494269,0.301343944,0.517161787
371,2019-01-05 12:00,60,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,kitchen,89800,155117000,1,5,12,0,5,5,1,3,1727.360802,53.2,31.4,37.151984,3,25992000,51906000,77219000,0.167563839,0.334624832,0.49781133
374,2019-01-05 13:00,60,100088,200236,에코라믹 통주물 스톤 냄비세트,kitchen,60900,173551000,1,5,13,0,5,5,1,3,2849.770115,48.12,26,37.151984,3,37162000,66955000,69434000,0.214127259,0.385794377,0.400078363
377,2019-01-05 14:00,60,100150,200533,일시불 LG 통돌이 세탁기,electronics,439000,68255000,1,5,14,0,5,5,1,3,155.4783599,42.92,21,37.151984,3,18459000,22774000,27022000,0.270441726,0.333660538,0.395897736
378,2019-01-05 14:00,60,100150,200465,무이자 LG 통돌이 세탁기,electronics,489000,76541000,1,5,14,0,5,5,1,3,156.5255624,42.92,21,37.151984,3,7956000,25547000,43038000,0.103944291,0.33376883,0.562286879
383,2019-01-05 15:00,60,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,underwear,109000,94162000,1,5,15,0,5,5,1,3,863.8715596,38.56,15.2,37.151984,2,32810000,61352000,0,0.348442047,0.651557953,0
385,2019-01-05 16:00,60,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,food,61000,178901000,1,5,16,0,5,5,1,3,2932.803279,35.6,12.92,37.151984,3,44297000,65082000,69522000,0.247606218,0.363787793,0.388605989
388,2019-01-05 17:00,60,100435,201350,우리바다 손질왕꼬막 24팩,food,39900,233851000,1,5,17,0,5,5,1,3,5860.927318,36.08,13.12,37.151984,3,52050000,77249000,104552000,0.222577624,0.330334273,0.447088103
391,2019-01-05 18:20,40,100801,202365,바다먹자 국내산 손질꽃게 7팩,food,59900,76992000,1,5,18,20,5,5,1,3,1285.342237,36.04,11.72,37.151984,2,26816000,50176000,0,0.348295927,0.651704073,0
393,2019-01-05 19:00,60,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),kitchen,158000,87694000,1,5,19,0,5,5,1,3,555.0253165,35.64,11.68,37.151984,3,7220000,28368000,52106000,0.082331744,0.323488494,0.594179761
394,2019-01-05 19:00,60,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),kitchen,168000,48644000,1,5,19,0,5,5,1,3,289.547619,35.64,11.68,37.151984,3,4779000,14252000,29613000,0.098244388,0.292985774,0.608769838
395,2019-01-05 19:00,60,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),kitchen,148000,31393000,1,5,19,0,5,5,1,3,212.1148649,35.64,11.68,37.151984,3,3701000,8884000,18808000,0.117892524,0.282993024,0.599114452
396,2019-01-05 19:00,60,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),kitchen,158000,13476000,1,5,19,0,5,5,1,3,85.29113924,35.64,11.68,37.151984,3,50000,5044000,8382000,0.0037103,0.374295043,0.621994657
405,2019-01-05 20:00,60,100610,201860,푸마 INNO 심리스 드로즈 (6차),underwear,89000,70892000,1,5,20,0,5,5,1,3,796.5393258,36.28,13,37.151984,3,9256000,22946000,38690000,0.130564803,0.32367545,0.545759747
406,2019-01-05 20:00,60,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),underwear,89000,11951000,1,5,20,0,5,5,1,3,134.2808989,36.28,13,37.151984,3,2289000,4875000,4787000,0.191532089,0.407915656,0.400552255
407,2019-01-05 20:00,60,100610,201865,푸마 NEW 트렁크 패키지,underwear,89000,7168000,1,5,20,0,5,5,1,3,80.53932584,36.28,13,37.151984,3,393000,2289000,4486000,0.054827009,0.319335938,0.625837054
414,2019-01-05 21:00,60,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,electronics,1300000,28295000,1,5,21,0,5,5,1,3,21.76538462,41.12,14.6,37.151984,3,3177000,3177000,21941000,0.112281322,0.112281322,0.775437356
415,2019-01-05 21:00,60,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,electronics,1440000,34938000,1,5,21,0,5,5,1,3,24.2625,41.12,14.6,37.151984,3,50000,13965000,20923000,0.001431107,0.399708054,0.598860839
416,2019-01-05 21:00,60,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,electronics,1900000,78042000,1,5,21,0,5,5,1,3,41.07473684,41.12,14.6,37.151984,3,4632000,27541000,45869000,0.059352656,0.352899721,0.587747623
417,2019-01-05 21:00,60,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,electronics,2130000,87642000,1,5,21,0,5,5,1,3,41.14647887,41.12,14.6,37.151984,3,15493000,25747000,46402000,0.176775975,0.293774674,0.529449351
418,2019-01-05 21:00,60,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,electronics,2700000,19739000,1,5,21,0,5,5,1,3,7.310740741,41.12,14.6,37.151984,3,50000,6596000,13093000,0.002533056,0.334160798,0.663306145
419,2019-01-05 21:00,60,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,electronics,2990000,21872000,1,5,21,0,5,5,1,3,7.315050167,41.12,14.6,37.151984,3,50000,7299000,14523000,0.002286028,0.333714338,0.663999634
432,2019-01-05 22:00,60,100607,201892,푸마 에어핏 서포트 브라세트 15종+4종,underwear,119000,171008000,1,5,22,0,5,5,1,3,1437.042017,41.28,15.68,37.151984,3,23084000,62830000,85094000,0.134987837,0.367409712,0.497602451
435,2019-01-05 23:00,60,100251,200842,K-SWISS 남성기모티셔츠 5종,clothes,69000,70159000,1,5,23,0,5,5,1,3,1016.797101,48.16,18.76,37.151984,3,23644000,25823000,20692000,0.337005944,0.368063969,0.294930087
436,2019-01-05 23:00,60,100251,200855,K-SWISS 여성기모티셔츠 5종,clothes,69000,23214000,1,5,23,0,5,5,1,3,336.4347826,48.16,18.76,37.151984,3,5991000,8850000,8373000,0.258077022,0.381235461,0.360687516
441,2019-01-06 0:00,60,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),beauty,39800,132733000,1,5,24,0,5,6,1,3,3335,48.68,18.16,37.151984,3,27915000,52852000,51966000,0.210309418,0.398182818,0.391507764
444,2019-01-06 1:00,57.1,100430,201343,(a4)팽현숙의 순대 곱창 전골&볶음,food,43900,55476000,1,5,25,0,5,6,1,3,1263.690205,51.44,19.32,37.151984,3,13333000,25910000,16233000,0.240338164,0.467048814,0.292613022
447,2019-01-06 6:00,60,100655,201981,종근당건강 전립쎈 프라임,health,89000,43768000,1,6,6,0,6,6,1,3,491.7752809,52.8,22.2,38.0568,3,7549000,16711000,19508000,0.172477609,0.381808627,0.445713763
450,2019-01-06 7:00,60,100266,200881,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(리뉴얼),beauty,39900,69034000,1,6,7,0,6,6,1,3,1730.175439,54.48,24.32,38.0568,3,10997000,25060000,32977000,0.159298317,0.363009532,0.477692152
453,2019-01-06 8:00,60,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,underwear,89900,128563000,1,6,8,0,6,6,1,3,1430.066741,55.12,24.92,38.0568,3,22215000,36731000,69617000,0.172794661,0.285704285,0.541501054
456,2019-01-06 9:00,60,100816,202404,보코 리버시블 무스탕,clothes,79000,73127000,1,6,9,0,6,6,1,3,925.6582278,57.72,27.04,38.0568,3,13717000,31153000,28257000,0.187577776,0.42601228,0.386409944
459,2019-01-06 10:00,60,100305,200974,오모떼 레이스 파운데이션 브라,underwear,59000,107504000,1,6,10,0,6,6,1,3,1822.101695,59.08,28.96,38.0568,3,17266000,24628000,65610000,0.160607977,0.22908915,0.610302872
462,2019-01-06 11:00,60,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,clothes,299000,112751000,1,6,11,0,6,6,1,3,377.0936455,64.16,31.24,38.0568,2,38436000,74315000,0,0.340892764,0.659107236,0
464,2019-01-06 12:00,60,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),kitchen,158000,77749000,1,6,12,0,6,6,1,3,492.0822785,65.04,32.24,38.0568,3,11732000,26064000,39953000,0.150895831,0.335232607,0.513871561
465,2019-01-06 12:00,60,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),kitchen,168000,35515000,1,6,12,0,6,6,1,3,211.3988095,65.04,32.24,38.0568,3,5973000,8902000,20640000,0.168182458,0.250654653,0.581162889
466,2019-01-06 12:00,60,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),kitchen,148000,29667000,1,6,12,0,6,6,1,3,200.4527027,65.04,32.24,38.0568,3,4719000,9372000,15576000,0.159065628,0.315906563,0.525027809
467,2019-01-06 12:00,60,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),kitchen,158000,14060000,1,6,12,0,6,6,1,3,88.98734177,65.04,32.24,38.0568,3,2815000,4490000,6755000,0.200213371,0.319345661,0.480440967
476,2019-01-06 13:00,60,100342,201059,아리스토우 남성기모티셔츠5종,clothes,39900,127460000,1,6,13,0,6,6,1,3,3194.486216,69.44,33.6,38.0568,3,23015000,41880000,62565000,0.180566452,0.32857367,0.490859878
479,2019-01-06 14:00,60,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),beauty,39800,164256000,1,6,14,0,6,6,1,3,4127.035176,63.68,31.68,38.0568,3,38661000,54670000,70925000,0.235370397,0.332834113,0.43179549
482,2019-01-06 15:00,60,100305,200988,오모떼 프런트후크 데오브라 시즌2,underwear,59000,140001000,1,6,15,0,6,6,1,3,2372.898305,57.88,28.64,38.0568,2,46848000,93153000,0,0.334626181,0.665373819,0
484,2019-01-06 16:00,60,100199,200670,소들녘 소 갈비탕,food,50900,190234000,1,6,16,0,6,6,1,3,3737.40668,52.76,25.28,38.0568,3,36929000,65892000,87413000,0.194124079,0.346373414,0.459502507
487,2019-01-06 17:00,60,100322,201479,국내산 손질갑오징어 8팩,food,49900,226973000,1,6,17,0,6,6,1,3,4548.557114,40.96,19.92,38.0568,3,58766000,85450000,82757000,0.258911853,0.376476497,0.36461165
490,2019-01-06 18:00,60,100610,201860,푸마 INNO 심리스 드로즈 (6차),underwear,89000,84623000,1,6,18,0,6,6,1,3,950.8202247,32.84,16.2,38.0568,3,16242000,32879000,35502000,0.191933635,0.388535032,0.419531333
491,2019-01-06 18:00,60,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),underwear,89000,14507000,1,6,18,0,6,6,1,3,163,32.84,16.2,38.0568,3,1540000,5176000,7791000,0.106155649,0.356793272,0.537051079
492,2019-01-06 18:00,60,100610,201865,푸마 NEW 트렁크 패키지,underwear,89000,10160000,1,6,18,0,6,6,1,3,114.1573034,32.84,16.2,38.0568,3,799000,4833000,4528000,0.078641732,0.475688976,0.445669291
499,2019-01-06 19:00,60,100501,201514,노비타 스마트 비데,necessaries,189000,199477000,1,6,19,0,6,6,1,3,1055.433862,29.28,14.48,38.0568,3,26320000,60796000,112361000,0.131945036,0.304776992,0.563277972
502,2019-01-06 20:00,60,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,kitchen,218000,79173000,1,6,20,0,6,6,1,3,363.1788991,27.68,15.72,38.0568,3,17101000,25609000,36463000,0.215995352,0.323456229,0.460548419
503,2019-01-06 20:00,60,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,kitchen,208000,60014000,1,6,20,0,6,6,1,3,288.5288462,27.68,15.72,38.0568,3,8183000,20004000,31827000,0.136351518,0.333322225,0.530326257
504,2019-01-06 20:00,60,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,kitchen,208000,16410000,1,6,20,0,6,6,1,3,78.89423077,27.68,15.72,38.0568,3,4479000,1530000,10401000,0.272943327,0.093235832,0.633820841
505,2019-01-06 20:00,60,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,kitchen,198000,14227000,1,6,20,0,6,6,1,3,71.85353535,27.68,15.72,38.0568,3,4974000,3566000,5687000,0.349616926,0.250650172,0.399732902
514,2019-01-06 21:00,60,100150,200533,일시불 LG 통돌이 세탁기,electronics,439000,90913000,1,6,21,0,6,6,1,3,207.0911162,30.32,17.04,38.0568,3,12795000,48264000,29854000,0.140738948,0.530881172,0.32837988
515,2019-01-06 21:00,60,100150,200465,무이자 LG 통돌이 세탁기,electronics,489000,66822000,1,6,21,0,6,6,1,3,136.6503067,30.32,17.04,38.0568,3,12798000,20638000,33386000,0.19152375,0.308850379,0.499625872
520,2019-01-06 22:00,60,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,underwear,79900,80990000,1,6,22,0,6,6,1,3,1013.642053,29.48,17.28,38.0568,3,12095000,30991000,37904000,0.149339425,0.382652179,0.468008396
523,2019-01-06 23:00,60,100049,202044,마리노블 밍크 롱코트,clothes,499000,129417000,1,6,23,0,6,6,1,3,259.3527054,34.4,20.44,38.0568,3,16136000,50252000,63029000,0.124682229,0.388295201,0.48702257
526,2019-01-07 0:00,60,100433,201346,스위스밀리터리 전동공구세트,necessaries,138000,83659000,1,6,24,0,6,7,1,3,606.2246377,36.36,21.6,38.0568,2,25755000,57904000,0,0.307856895,0.692143105,0
528,2019-01-07 1:00,57.1,100221,200771,도네이 남성 터틀넥 스웨터 4종,clothes,49000,13874000,1,6,25,0,6,7,1,3,283.1428571,37.96,23.08,38.0568,3,4105000,3864000,5905000,0.29587718,0.278506559,0.425616261
529,2019-01-07 1:00,57.1,100221,200772,도네이 여성 터틀넥 스웨터 4종,clothes,49000,14515000,1,6,25,0,6,7,1,3,296.2244898,37.96,23.08,38.0568,3,3265000,4593000,6657000,0.224939718,0.316431278,0.458629004
534,2019-01-07 6:00,60,100194,200650,레이프릴 더블엑스 매직니퍼팬티(FW리뉴얼),underwear,39000,23043000,1,7,6,0,0,7,1,3,590.8461538,39.24,25.32,37.253016,3,5330000,7135000,10578000,0.231306687,0.309638502,0.459054811
537,2019-01-07 7:00,60,100774,202261,엘렌실라 달팽이크림(콜라겐5+팩트3),beauty,79000,55315000,1,7,7,0,0,7,1,3,700.1898734,42.96,28.16,37.253016,3,13434000,18403000,23478000,0.242863599,0.332694567,0.424441833
540,2019-01-07 8:00,60,100816,202404,보코 리버시블 무스탕,clothes,79000,39998000,1,7,8,0,0,7,1,3,506.3037975,46.64,29.92,37.253016,3,7153000,12032000,20813000,0.178833942,0.300815041,0.520351018
543,2019-01-07 9:00,60,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),beauty,39800,85181000,1,7,9,0,0,7,1,3,2140.226131,52.36,33.88,37.253016,3,17000000,24095000,44086000,0.199575023,0.282868245,0.517556732
546,2019-01-07 10:00,60,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,underwear,109000,55597000,1,7,10,0,0,7,1,3,510.0642202,58.76,37.72,37.253016,2,16121000,39476000,0,0.289961689,0.710038311,0
548,2019-01-07 11:00,60,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,kitchen,238000,40935000,1,7,11,0,0,7,1,3,171.9957983,66.48,43.28,37.253016,3,6961000,10816000,23158000,0.170050079,0.264223769,0.565726151
549,2019-01-07 11:00,60,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,kitchen,228000,28104000,1,7,11,0,0,7,1,3,123.2631579,66.48,43.28,37.253016,3,3725000,6695000,17684000,0.13254341,0.238222317,0.629234273
550,2019-01-07 11:00,60,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,kitchen,218000,17822000,1,7,11,0,0,7,1,3,81.75229358,66.48,43.28,37.253016,3,767000,7803000,9252000,0.043036696,0.437829649,0.519133655
551,2019-01-07 11:00,60,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,kitchen,208000,16941000,1,7,11,0,0,7,1,3,81.44711538,66.48,43.28,37.253016,3,2073000,6772000,8096000,0.122365858,0.399740275,0.477893867
560,2019-01-07 12:00,60,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,kitchen,218000,46647000,1,7,12,0,0,7,1,3,213.9770642,62.32,39.56,37.253016,3,8576000,14773000,23298000,0.183848908,0.316697751,0.499453341
561,2019-01-07 12:00,60,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,kitchen,208000,40810000,1,7,12,0,0,7,1,3,196.2019231,62.32,39.56,37.253016,3,8925000,13354000,18531000,0.218696398,0.32722372,0.454079882
562,2019-01-07 12:00,60,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,kitchen,208000,15686000,1,7,12,0,0,7,1,3,75.41346154,62.32,39.56,37.253016,3,3013000,4486000,8187000,0.192082111,0.285987505,0.521930384
563,2019-01-07 12:00,60,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,kitchen,198000,14923000,1,7,12,0,0,7,1,3,75.36868687,62.32,39.56,37.253016,3,2867000,4265000,7791000,0.192119547,0.285800442,0.522080011
572,2019-01-07 13:00,60,100199,200670,소들녘 소 갈비탕,food,50900,103179000,1,7,13,0,0,7,1,3,2027.092338,61.2,39.52,37.253016,3,21760000,40079000,41340000,0.210895628,0.388441446,0.400662926
575,2019-01-07 14:00,60,100255,200868,한일 대용량 스텐 분쇄믹서기,kitchen,109800,104065000,1,7,14,0,0,7,1,3,947.7686703,62.96,40.56,37.253016,3,20090000,35775000,48200000,0.193052419,0.343775525,0.463172056
578,2019-01-07 15:00,60,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,food,61000,134923000,1,7,15,0,0,7,1,3,2211.852459,68.16,45.44,37.253016,3,31814000,50993000,52116000,0.235793749,0.377941493,0.386264758
581,2019-01-07 16:00,60,100253,200864,안동간고등어 20팩,food,30900,132025000,1,7,16,0,0,7,1,3,4272.653722,70.24,47.28,37.253016,3,25845000,51049000,55131000,0.195758379,0.386661617,0.417580004
584,2019-01-07 17:00,60,100088,200236,에코라믹 통주물 스톤 냄비세트,kitchen,60900,126381000,1,7,17,0,0,7,1,3,2075.221675,66.72,44.48,37.253016,3,24658000,56576000,45147000,0.195108442,0.447662228,0.35722933
587,2019-01-07 18:00,60,100435,201350,우리바다 손질왕꼬막 24팩,food,39900,202243000,1,7,18,0,0,7,1,3,5068.746867,60.36,38.6,37.253016,3,44875000,67225000,90143000,0.221886542,0.332397166,0.445716292
